Monthly Climate Data Summaries ( por - por )

Station:,SPOKANE INTL AP,State:,WA,ID:,24157
Latitude:,47.62167 degreeN,Longitude:,117.52806 degreeW,Elevation:,2358.0 feet
Station period of record:,maxt: 02/01/1881-10/23/2019; mint: 02/01/1881-10/23/2019; avgt: 02/01/1881-10/23/2019; hdd: 02/01/1881-10/23/2019; cdd: 02/01/1881-10/23/2019; pcpn: 02/01/1881-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1947,FEB,46.1,26.1,36.1,59,23,17,27,0,0,0,0,22,0,0,802,0,0.26,06,1947-02-11,8,0,0,0,0
1947,MAR,54.1,31.0,42.6,69,20,18,06,0,0,0,0,17,0,0,690,0,1.60,69,1947-03-03,8,5,1,0,0
1947,APR,60.7,35.7,48.2,80,27,28,05,0,0,0,0,9,0,0,497,0,1.17,32,1947-04-19,10,4,0,0,0
1947,MAY,73.9,45.4,59.7,89,26,38,22,0,0,0,0,0,0,0,178,19,0.31,20,1947-05-09,4,1,0,0,0
1947,JUN,73.3,49.7,61.5,88,24,40,21,0,0,0,0,0,0,0,118,21,1.98,39,1947-06-03,13,7,0,0,0
1947,JUL,85.3,54.9,70.1,96,18,47,29,0,10,0,0,0,0,0,13,178,0.72,34,1947-07-14,6,3,0,0,0
1947,AUG,81.1,52.3,66.7,94,02,46,25,0,4,0,0,0,0,0,33,94,0.83,35,1947-08-09,8,3,0,0,0
1947,SEP,71.6,46.5,59.0,89,02,37,14,0,0,0,0,0,0,0,194,22,1.57,83,1947-09-07,6,4,1,0,0
1947,OCT,58.3,43.2,50.8,76,03,32,25,0,0,0,0,1,0,0,437,3,5.41,89,1947-10-20,20,13,3,0,0
1947,NOV,40.6,28.9,34.8,52,01,18,22,0,0,1,0,25,0,0,901,0,1.67,43,1947-11-03,15,5,0,0,0
1947,DEC,35.7,26.6,31.1,47,24,13,09,0,0,9,0,28,0,0,1041,0,1.80,32,1947-12-03,16,8,0,0,0
1947,ANNUAL,59.5,38.1,48.79,96,,-3,,0,14,24,0,128,0,6,6164,337,18.56,,0.89,125,55,6,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1948,JAN,33.5,21.5,27.4,40,24,11,31,0,0,10,0,31,0,0,1158,0,2.72,80,1948-01-06,11,5,3,0,0
1948,FEB,36.4,21.5,29.0,54,17,-0,12,0,0,9,0,27,0,1,1041,0,2.75,79,1948-02-08,13,6,2,0,0
1948,MAR,44.9,27.5,36.2,63,28,12,10,0,0,1,0,28,0,0,883,0,0.45,12,1948-03-22,10,1,0,0,0
1948,APR,52.7,34.3,43.5,72,21,27,08,0,0,0,0,14,0,0,638,0,3.08,58,1948-04-29,18,9,2,0,0
1948,MAY,62.2,43.5,52.9,88,26,31,01,0,0,0,0,1,0,0,384,16,5.71,60,1948-05-23,16,10,5,1,0
1948,JUN,75.8,54.7,65.2,93,29,49,18,0,1,0,0,0,0,0,65,80,2.17,61,1948-06-11,12,7,1,0,0
1948,JUL,77.9,52.3,65.1,89,22,43,08,0,0,0,0,0,0,0,63,72,1.29,53,1948-07-05,7,3,1,0,0
1948,AUG,77.9,52.5,65.2,86,29,44,05,0,0,0,0,0,0,0,37,52,0.27,26,1948-08-01,2,1,0,0,0
1948,SEP,71.5,44.7,58.1,91,13,33,23,0,2,0,0,0,0,0,233,34,1.46,60,1948-09-26,7,5,1,0,0
1948,OCT,59.2,35.4,47.3,72,23,23,29,0,0,0,0,13,0,0,541,0,0.66,33,1948-10-30,4,3,0,0,0
1948,NOV,41.3,28.3,34.8,53,14,18,27,0,0,0,0,28,0,0,900,0,2.38,66,1948-11-19,14,7,1,0,0
1948,DEC,27.6,15.4,21.5,42,01,-3,24,0,0,20,0,31,0,4,1339,0,3.13,73,1948-12-09,19,8,2,0,0
1948,ANNUAL,55.1,36.0,45.56,93,,-3,,0,3,40,0,173,0,5,7282,254,26.07,,1.60,133,65,18,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1949,JAN,18.3,-1.3,8.5,38,07,-15,25,0,0,28,0,31,0,18,1743,0,0.50,21,1949-01-21,9,2,0,0,0
1949,FEB,35.1,17.8,26.4,54,28,-4,01,0,0,12,0,27,0,2,1071,0,3.08,60,1949-02-06,13,7,2,0,0
1949,MAR,47.0,29.1,38.0,56,05,21,09,0,0,1,0,25,0,0,829,0,2.17,40,1949-03-18,14,8,0,0,0
1949,APR,62.3,36.2,49.2,78,17,28,01,0,0,0,0,7,0,0,466,0,0.42,19,1949-04-28,4,2,0,0,0
1949,MAY,71.5,46.7,59.1,90,11,30,04,0,1,0,0,1,0,0,226,48,0.90,44,1949-05-01,9,3,0,0,0
1949,JUN,75.3,48.3,61.8,92,06,37,30,0,2,0,0,0,0,0,128,38,0.22,15,1949-06-29,3,1,0,0,0
1949,JUL,82.6,54.5,68.6,100,15,45,17,0,9,0,0,0,0,0,35,155,0.07,03,1949-07-20,3,0,0,0,0
1949,AUG,82.4,54.7,68.5,96,03,45,14,0,5,0,0,0,0,0,36,154,0.19,07,1949-08-25,5,0,0,0,0
1949,SEP,74.1,49.0,61.5,93,01,35,12,0,1,0,0,0,0,0,150,54,1.06,46,1949-09-15,5,3,0,0,0
1949,OCT,55.0,33.4,44.2,64,23,20,20,0,0,0,0,13,0,0,637,0,1.52,59,1949-10-04,7,5,1,0,0
1949,NOV,48.0,34.5,41.2,59,05,26,21,0,0,0,0,9,0,0,705,0,2.28,50,1949-11-10,14,10,1,0,0
1949,DEC,34.1,21.4,27.8,49,01,-1,20,0,0,10,0,28,0,2,1146,0,1.50,37,1949-12-23,17,4,0,0,0
1949,ANNUAL,57.2,35.4,46.33,100,,-15,,0,18,51,0,141,0,22,7172,449,13.91,,0.60,103,45,4,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1950,JAN,16.8,1.2,9.0,40,21,-24,29,0,0,24,0,30,0,17,1727,0,4.13,77,1950-01-19,22,11,2,0,0
1950,FEB,36.6,22.9,29.8,49,26,-22,01,0,0,4,0,24,0,3,979,0,1.93,46,1950-02-04,14,7,0,0,0
1950,MAR,42.9,28.5,35.7,51,03,7,11,0,0,2,0,24,0,0,901,0,3.75,70,1950-03-17,21,14,2,0,0
1950,APR,54.3,33.4,43.9,69,20,27,26,0,0,0,0,13,0,0,629,0,0.43,11,1950-04-12,6,2,0,0,0
1950,MAY,64.3,40.1,52.2,80,12,32,06,0,0,0,0,2,0,0,390,0,0.72,45,1950-05-02,7,2,0,0,0
1950,JUN,72.1,49.9,61.0,91,29,41,24,0,2,0,0,0,0,0,160,47,2.84,03,1950-06-24,10,7,2,1,0
1950,JUL,82.8,55.3,69.0,95,25,46,30,0,6,0,0,0,0,0,27,159,0.56,31,1950-07-19,5,3,0,0,0
1950,AUG,84.3,56.0,70.1,93,21,46,04,0,6,0,0,0,0,0,10,179,0.41,37,1950-08-22,3,1,0,0,0
1950,SEP,76.1,47.8,62.0,96,02,30,30,0,3,0,0,3,0,0,144,63,0.06,03,1950-09-26,2,0,0,0,0
1950,OCT,54.5,38.9,46.7,69,08,25,01,0,0,0,0,5,0,0,561,0,4.05,68,1950-10-29,19,13,2,0,0
1950,NOV,41.9,30.4,36.2,60,04,19,19,0,0,0,0,20,0,0,857,0,1.96,47,1950-11-30,16,6,0,0,0
1950,DEC,38.0,29.1,33.6,50,23,3,05,0,0,6,0,21,0,0,966,0,2.16,42,1950-12-06,21,10,0,0,0
1950,ANNUAL,55.5,36.2,45.83,96,,-24,,0,17,36,0,142,0,20,7351,448,23.00,,1.03,146,76,8,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1951,JAN,32.5,21.6,27.0,46,15,-3,29,0,0,10,0,30,0,3,1168,0,3.16,61,1951-01-02,18,10,2,0,0
1951,FEB,39.0,25.4,32.2,54,10,8,01,0,0,2,0,25,0,0,911,0,1.61,34,1951-02-02,12,6,0,0,0
1951,MAR,42.4,26.1,34.3,59,25,10,06,0,0,6,0,26,0,0,944,0,1.72,40,1951-03-15,14,5,0,0,0
1951,APR,61.0,35.5,48.2,74,12,21,19,0,0,0,0,6,0,0,496,0,0.38,25,1951-04-28,3,2,0,0,0
1951,MAY,66.8,42.2,54.5,86,22,34,29,0,0,0,0,0,0,0,321,3,0.66,19,1951-05-04,7,3,0,0,0
1951,JUN,73.3,49.2,61.2,86,30,39,01,0,0,0,0,0,0,0,129,24,1.04,47,1951-06-05,5,3,0,0,0
1951,JUL,85.7,56.3,71.0,98,17,45,07,0,12,0,0,0,0,0,23,216,0.37,14,1951-07-05,5,1,0,0,0
1951,AUG,81.7,54.8,68.3,97,02,45,31,0,7,0,0,0,0,0,59,167,0.40,36,1951-08-28,4,1,0,0,0
1951,SEP,73.3,47.1,60.2,86,06,32,26,0,0,0,0,1,0,0,163,26,0.47,22,1951-09-30,6,1,0,0,0
1951,OCT,53.6,37.8,45.7,75,10,25,31,0,0,0,0,9,0,0,591,0,3.26,88,1951-10-01,17,7,2,0,0
1951,NOV,41.5,29.9,35.7,52,30,19,16,0,0,1,0,20,0,0,874,0,1.88,35,1951-11-30,12,10,0,0,0
1951,DEC,27.8,16.6,22.2,48,01,-9,31,0,0,23,0,31,0,2,1319,0,4.35,24,1951-12-18,20,10,2,1,0
1951,ANNUAL,56.6,36.9,46.77,98,,-9,,0,19,42,0,148,0,5,6998,436,19.30,,1.24,123,59,6,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1952,JAN,29.2,17.7,23.4,42,29,-10,01,0,0,21,0,30,0,2,1280,0,2.41,46,1952-01-30,18,8,0,0,0
1952,FEB,37.0,23.4,30.2,47,10,10,23,0,0,7,0,28,0,0,1002,0,1.33,27,1952-02-15,14,8,0,0,0
1952,MAR,45.0,28.4,36.7,64,27,18,20,0,0,0,0,24,0,0,867,0,1.14,31,1952-03-09,12,4,0,0,0
1952,APR,63.0,36.5,49.8,84,25,27,08,0,0,0,0,11,0,0,455,5,0.28,17,1952-04-30,5,1,0,0,0
1952,MAY,68.5,44.5,56.5,82,27,32,05,0,0,0,0,1,0,0,256,0,0.63,30,1952-05-11,5,2,0,0,0
1952,JUN,72.5,49.4,61.0,88,09,38,13,0,0,0,0,0,0,0,139,26,2.44,67,1952-06-26,13,6,2,0,0
1952,JUL,84.8,55.4,70.1,98,30,44,06,0,10,0,0,0,0,0,28,196,0.06,06,1952-07-18,1,0,0,0,0
1952,AUG,81.9,54.9,68.4,95,04,42,30,0,7,0,0,0,0,0,39,152,0.18,18,1952-08-10,1,1,0,0,0
1952,SEP,77.2,50.3,63.8,93,25,39,13,0,1,0,0,0,0,0,100,68,0.52,20,1952-09-08,3,3,0,0,0
1952,OCT,67.5,41.4,54.5,80,02,33,26,0,0,0,0,0,0,0,320,0,0.11,05,1952-10-30,3,0,0,0,0
1952,NOV,40.0,25.4,32.7,56,04,12,29,0,0,7,0,25,0,0,961,0,0.80,40,1952-11-13,6,3,0,0,0
1952,DEC,33.9,26.6,30.3,41,05,9,24,0,0,13,0,28,0,0,1069,0,3.10,72,1952-12-01,21,13,1,0,0
1952,ANNUAL,58.4,37.9,48.15,98,,-10,,0,18,48,0,147,0,2,6516,447,13.00,,0.72,102,49,3,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1953,JAN,42.5,33.2,37.9,51,23,24,06,0,0,0,0,14,0,0,832,0,4.56,67,1953-01-09,19,15,2,0,0
1953,FEB,42.0,28.1,35.0,51,07,21,23,0,0,0,0,23,0,0,834,0,1.07,29,1953-02-03,11,3,0,0,0
1953,MAR,49.0,30.9,40.0,68,09,25,14,0,0,0,0,21,0,0,765,0,1.77,59,1953-03-16,11,7,1,0,0
1953,APR,55.4,35.8,45.6,71,19,26,14,0,0,0,0,10,0,0,574,0,1.48,49,1953-04-28,11,6,0,0,0
1953,MAY,64.3,40.5,52.4,84,06,32,01,0,0,0,0,1,0,0,383,2,1.59,01,1953-05-24,10,2,1,1,0
1953,JUN,67.7,46.7,57.2,81,11,39,18,0,0,0,0,0,0,0,231,4,0.81,24,1953-06-04,10,4,0,0,0
1953,JUL,84.3,54.2,69.2,97,12,46,01,0,4,0,0,0,0,0,11,149,T,T,1953-07-08,0,0,0,0,0
1953,AUG,81.1,54.9,68.0,98,15,44,29,0,7,0,0,0,0,0,44,144,1.36,56,1953-08-24,9,3,1,0,0
1953,SEP,75.1,48.3,61.7,92,11,37,29,0,1,0,0,0,0,0,149,59,0.50,28,1953-09-26,5,2,0,0,0
1953,OCT,62.8,40.3,51.6,76,09,31,24,0,0,0,0,1,0,0,409,0,0.19,11,1953-10-18,2,1,0,0,0
1953,NOV,46.9,33.7,40.3,61,10,24,02,0,0,0,0,12,0,0,733,0,2.00,76,1953-11-16,13,7,1,0,0
1953,DEC,38.0,28.4,33.2,47,09,24,29,0,0,4,0,29,0,0,978,0,1.90,67,1953-12-19,10,6,1,0,0
1953,ANNUAL,59.2,39.7,49.43,98,,21,,0,12,4,0,111,0,0,5943,358,17.23,,1.01,111,56,7,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1954,JAN,32.4,21.4,26.9,49,06,-9,20,0,0,10,0,28,0,2,1174,0,4.90,26,1954-01-21,20,14,2,1,0
1954,FEB,39.4,26.8,33.1,55,23,5,11,0,0,6,0,20,0,0,886,0,1.19,43,1954-02-12,7,4,0,0,0
1954,MAR,45.5,27.0,36.3,60,09,15,28,0,0,1,0,24,0,0,882,0,0.83,55,1954-03-09,5,2,1,0,0
1954,APR,54.1,32.8,43.5,71,16,25,29,0,0,0,0,14,0,0,640,0,0.53,14,1954-04-05,8,3,0,0,0
1954,MAY,67.8,43.0,55.4,89,18,24,01,0,0,0,0,2,0,0,299,8,0.78,24,1954-05-31,8,3,0,0,0
1954,JUN,69.0,45.3,57.1,84,25,35,05,0,0,0,0,0,0,0,237,8,0.75,38,1954-06-04,8,2,0,0,0
1954,JUL,81.2,53.7,67.4,94,06,42,22,0,3,0,0,0,0,0,46,131,0.85,50,1954-07-10,8,2,1,0,0
1954,AUG,76.5,52.4,64.4,92,01,44,25,0,1,0,0,0,0,0,72,62,1.25,39,1954-08-19,7,4,0,0,0
1954,SEP,69.0,45.9,57.5,85,10,34,29,0,0,0,0,0,0,0,226,8,1.55,49,1954-09-15,7,4,0,0,0
1954,OCT,57.2,35.1,46.2,67,06,25,29,0,0,0,0,13,0,0,574,0,0.77,57,1954-10-21,4,1,1,0,0
1954,NOV,47.6,35.3,41.5,59,05,22,29,0,0,2,0,9,0,0,696,0,1.42,38,1954-11-06,12,5,0,0,0
1954,DEC,35.8,24.5,30.1,47,06,1,27,0,0,8,0,31,0,0,1072,0,1.44,55,1954-12-30,10,5,1,0,0
1954,ANNUAL,56.4,37.0,46.68,94,,-9,,0,4,27,0,141,0,2,6804,217,16.26,,1.26,104,49,6,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1955,JAN,31.5,22.3,26.9,43,26,11,21,0,0,19,0,31,0,0,1173,0,1.38,23,1955-01-13,17,6,0,0,0
1955,FEB,35.2,20.6,27.9,46,14,10,27,0,0,8,0,27,0,0,1033,0,1.32,28,1955-02-28,9,7,0,0,0
1955,MAR,39.1,23.2,31.1,53,08,-3,04,0,0,5,0,30,0,1,1041,0,0.79,24,1955-03-29,8,3,0,0,0
1955,APR,49.9,31.3,40.6,66,08,26,28,0,0,0,0,21,0,0,724,0,1.83,38,1955-04-21,11,6,0,0,0
1955,MAY,60.4,38.3,49.3,76,19,29,09,0,0,0,0,2,0,0,478,0,0.67,18,1955-05-16,10,3,0,0,0
1955,JUN,75.0,50.3,62.6,96,21,40,16,0,2,0,0,0,0,0,129,65,0.80,56,1955-06-24,4,2,1,0,0
1955,JUL,79.4,53.3,66.4,98,14,40,02,0,7,0,0,0,0,0,92,140,1.28,52,1955-07-24,8,4,1,0,0
1955,AUG,83.2,53.5,68.3,92,30,46,26,0,4,0,0,0,0,0,14,125,T,T,1955-08-25,0,0,0,0,0
1955,SEP,72.0,46.8,59.4,94,05,36,30,0,4,0,0,0,0,0,238,78,1.13,59,1955-09-27,7,4,1,0,0
1955,OCT,56.2,37.9,47.1,69,07,26,31,0,0,0,0,5,0,0,549,0,2.84,93,1955-10-09,12,8,1,0,0
1955,NOV,34.2,21.9,28.1,55,04,-11,15,0,0,11,0,25,0,5,1101,0,3.92,93,1955-11-18,16,10,2,0,0
1955,DEC,32.6,20.9,26.8,49,26,-1,18,0,0,14,0,30,0,1,1179,0,3.82,77,1955-12-21,19,13,2,0,0
1955,ANNUAL,54.2,35.1,44.64,98,,-11,,0,17,57,0,171,0,7,7751,408,19.78,,0.93,121,66,8,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1956,JAN,34.1,23.6,28.8,47,06,-11,31,0,0,8,0,27,0,2,1114,0,2.87,48,1956-01-15,19,11,0,0,0
1956,FEB,29.3,15.8,22.6,41,28,-12,01,0,0,17,0,29,0,4,1223,0,1.44,30,1956-02-21,12,5,0,0,0
1956,MAR,44.5,27.6,36.1,60,18,7,06,0,0,3,0,22,0,0,890,0,1.29,20,1956-03-05,16,6,0,0,0
1956,APR,61.8,38.0,49.9,78,21,26,06,0,0,0,0,7,0,0,448,0,0.08,08,1956-04-07,1,0,0,0,0
1956,MAY,70.5,45.6,58.1,89,31,32,13,0,0,0,0,2,0,0,252,47,0.59,19,1956-05-10,7,2,0,0,0
1956,JUN,70.7,47.1,58.9,85,27,38,11,0,0,0,0,0,0,0,191,15,1.18,44,1956-06-15,8,5,0,0,0
1956,JUL,85.5,57.7,71.6,96,23,49,01,0,11,0,0,0,0,0,17,232,0.50,38,1956-07-20,4,1,0,0,0
1956,AUG,80.7,54.5,67.6,96,22,43,02,0,6,0,0,0,0,0,66,155,1.41,76,1956-08-26,6,4,1,0,0
1956,SEP,73.9,47.4,60.7,85,09,36,22,0,0,0,0,0,0,0,149,27,0.09,06,1956-09-29,3,0,0,0,0
1956,OCT,54.4,38.2,46.3,74,09,29,31,0,0,0,0,6,0,0,572,0,1.87,72,1956-10-26,12,5,1,0,0
1956,NOV,38.5,26.8,32.6,49,12,14,28,0,0,5,0,22,0,0,963,0,0.34,26,1956-11-16,5,1,0,0,0
1956,DEC,35.8,25.6,30.7,50,10,6,06,0,0,12,0,23,0,0,1055,0,1.22,50,1956-12-17,12,4,1,0,0
1956,ANNUAL,56.7,37.4,47.09,96,,-12,,0,17,45,0,138,0,6,6940,476,12.88,,0.76,105,44,3,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1957,JAN,21.4,8.6,15.0,36,12,-18,27,0,0,28,0,31,0,12,1544,0,1.34,28,1957-01-10,16,4,0,0,0
1957,FEB,35.7,21.6,28.6,54,26,-6,02,0,0,9,0,24,0,1,1011,0,1.54,43,1957-02-23,15,7,0,0,0
1957,MAR,45.2,29.9,37.5,55,24,17,05,0,0,1,0,23,0,0,841,0,1.82,34,1957-03-17,15,7,0,0,0
1957,APR,58.1,37.8,48.0,83,29,31,04,0,0,0,0,3,0,0,506,3,0.81,37,1957-04-14,5,3,0,0,0
1957,MAY,69.6,49.0,59.3,88,30,42,21,0,0,0,0,0,0,0,186,18,3.74,74,1957-05-19,15,11,2,0,0
1957,JUN,73.5,50.6,62.1,89,04,41,16,0,0,0,0,0,0,0,129,51,2.74,52,1957-06-08,9,5,1,1,0
1957,JUL,80.5,54.5,67.5,92,21,45,07,0,4,0,0,0,0,0,30,114,0.04,02,1957-07-14,3,0,0,0,0
1957,AUG,78.3,52.8,65.5,89,18,44,25,0,0,0,0,0,0,0,39,64,0.30,06,1957-08-11,7,0,0,0,0
1957,SEP,76.4,49.2,62.8,88,15,34,19,0,0,0,0,0,0,0,105,47,0.68,46,1957-09-27,3,2,0,0,0
1957,OCT,52.5,37.5,45.0,65,11,24,23,0,0,0,0,4,0,0,612,0,2.33,65,1957-10-22,15,9,1,0,0
1957,NOV,43.0,28.1,35.5,53,04,18,20,0,0,1,0,24,0,0,877,0,0.82,25,1957-11-13,8,4,0,0,0
1957,DEC,40.2,29.9,35.0,54,09,18,31,0,0,2,0,22,0,0,922,0,1.93,39,1957-12-25,14,7,0,0,0
1957,ANNUAL,56.3,37.5,46.92,92,,-18,,0,4,41,0,131,0,13,6802,297,18.09,,1.52,125,59,4,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1958,JAN,36.3,27.7,32.0,47,28,17,01,0,0,8,0,24,0,0,1015,0,3.55,63,1958-01-12,16,11,3,0,0
1958,FEB,45.7,33.9,39.8,61,19,25,28,0,0,0,0,10,0,0,697,0,3.27,58,1958-02-24,17,9,2,0,0
1958,MAR,47.5,30.2,38.8,61,23,22,09,0,0,0,0,22,0,0,804,0,0.84,22,1958-03-30,10,3,0,0,0
1958,APR,54.4,35.4,44.9,68,30,29,11,0,0,0,0,6,0,0,596,0,1.72,27,1958-04-17,13,6,0,0,0
1958,MAY,75.6,49.7,62.7,92,27,36,13,0,2,0,0,0,0,0,143,80,0.71,24,1958-05-11,5,3,0,0,0
1958,JUN,77.7,53.5,65.6,96,22,44,29,0,4,0,0,0,0,0,76,100,1.63,63,1958-06-24,9,6,1,0,0
1958,JUL,86.7,59.2,73.0,95,11,47,01,0,15,0,0,0,0,0,5,258,1.15,50,1958-07-02,6,4,1,0,0
1958,AUG,87.8,59.5,73.7,98,25,48,30,0,15,0,0,0,0,0,10,286,0.13,10,1958-08-27,3,1,0,0,0
1958,SEP,70.6,46.8,58.7,94,07,30,24,0,3,0,0,1,0,0,226,44,0.47,16,1958-09-23,7,2,0,0,0
1958,OCT,61.7,38.6,50.2,80,04,28,24,0,0,0,0,4,0,0,452,0,0.79,31,1958-10-19,5,3,0,0,0
1958,NOV,41.9,29.5,35.7,57,01,11,27,0,0,7,0,15,0,0,868,0,3.72,90,1958-11-03,16,10,2,0,0
1958,DEC,35.9,28.8,32.3,52,02,21,15,0,0,9,0,24,0,0,1005,0,2.93,81,1958-12-26,17,7,1,0,0
1958,ANNUAL,60.2,41.1,50.68,98,,11,,0,39,24,0,106,0,0,5897,768,20.91,,0.90,124,65,10,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1959,JAN,34.4,23.6,29.0,52,09,-5,04,0,0,10,0,24,0,2,1111,0,4.96,60,1959-01-23,19,14,3,0,0
1959,FEB,36.4,24.5,30.4,46,28,15,22,0,0,5,0,27,0,0,960,0,2.01,52,1959-02-16,15,7,1,0,0
1959,MAR,47.8,30.5,39.1,57,25,22,14,0,0,0,0,23,0,0,794,0,1.21,63,1959-03-30,11,4,1,0,0
1959,APR,58.4,36.4,47.4,71,11,27,07,0,0,0,0,7,0,0,517,0,0.57,18,1959-04-26,7,3,0,0,0
1959,MAY,61.4,39.7,50.5,80,13,28,05,0,0,0,0,2,0,0,441,0,2.26,84,1959-05-15,13,5,1,0,0
1959,JUN,73.2,50.2,61.7,90,19,40,10,0,1,0,0,0,0,0,131,39,0.39,30,1959-06-09,3,1,0,0,0
1959,JUL,85.6,55.6,70.6,102,23,42,04,0,13,0,0,0,0,0,55,233,0.05,03,1959-07-03,2,0,0,0,0
1959,AUG,77.3,51.5,64.4,95,01,41,29,0,2,0,0,0,0,0,84,72,1.24,03,1959-08-20,5,2,1,1,0
1959,SEP,64.8,45.3,55.1,90,12,32,30,0,1,0,0,1,0,0,311,20,2.05,53,1959-09-21,16,8,1,0,0
1959,OCT,55.7,36.4,46.0,67,04,26,30,0,0,0,0,9,0,0,581,0,1.32,35,1959-10-11,8,5,0,0,0
1959,NOV,39.7,23.3,31.5,58,01,-2,13,0,0,5,0,24,0,1,997,0,2.30,56,1959-11-20,9,7,1,0,0
1959,DEC,34.3,23.3,28.8,51,15,11,31,0,0,13,0,30,0,0,1113,0,1.21,42,1959-12-24,12,5,0,0,0
1959,ANNUAL,55.9,36.8,46.31,102,,-5,,0,17,33,0,147,0,3,7095,364,19.57,,1.03,120,61,9,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1960,JAN,27.3,13.7,20.5,46,30,-3,18,0,0,23,0,30,0,7,1374,0,1.05,16,1960-01-28,12,5,0,0,0
1960,FEB,37.4,23.8,30.6,47,12,4,27,0,0,5,0,29,0,0,990,0,1.64,39,1960-02-06,10,8,0,0,0
1960,MAR,47.0,29.3,38.1,71,25,2,02,0,0,5,0,18,0,0,823,0,2.36,68,1960-03-29,13,9,1,0,0
1960,APR,56.2,35.5,45.9,72,08,26,22,0,0,0,0,11,0,0,567,0,1.51,39,1960-04-13,11,6,0,0,0
1960,MAY,62.1,40.3,51.2,82,11,31,22,0,0,0,0,1,0,0,420,0,2.73,74,1960-05-20,16,8,1,0,0
1960,JUN,76.9,47.4,62.1,90,29,36,07,0,1,0,0,0,0,0,118,41,0.16,11,1960-06-14,4,1,0,0,0
