Monthly Climate Data Summaries ( por - por )

Station:,SAN FRANCISCO DOWNTOWN,State:,CA,ID:,23272
Latitude:,37.7705 degreeN,Longitude:,122.4269 degreeW,Elevation:,150.0 feet
Station period of record:,maxt: 06/01/1874-10/22/2019; mint: 01/01/1875-10/22/2019; avgt: 01/01/1875-10/22/2019; hdd: 01/01/1875-10/22/2019; cdd: 01/01/1875-10/22/2019; pcpn: 01/01/1875-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1974,SEP,66.4,54.1,60.3,86,11,52,24,0,0,0,0,0,0,0,153,19,0.00,00,1974-09-30,0,0,0,0,0
1974,OCT,69.5,54.9,62.2,89,17,49,31,0,0,0,0,0,0,0,119,41,0.91,63,1974-10-28,5,2,1,0,0
1974,NOV,62.3,50.9,56.6,72,13,48,29,0,0,0,0,0,0,0,243,0,0.40,19,1974-11-07,5,2,0,0,0
1974,DEC,55.6,46.6,51.1,65,07,40,25,0,0,0,0,0,0,0,422,0,1.83,72,1974-12-27,7,3,2,0,0
1974,ANNUAL,61.8,50.7,56.24,89,,38,,0,0,0,0,0,0,0,3182,77,16.84,,1.39,61,35,14,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1975,JAN,56.5,45.5,51.0,68,24,39,29,0,0,0,0,0,0,0,428,0,2.85,22,1975-01-31,9,4,2,1,0
1975,FEB,58.3,48.3,53.3,68,27,45,18,0,0,0,0,0,0,0,320,0,4.30,83,1975-02-07,15,12,2,0,0
1975,MAR,57.8,48.4,53.1,68,03,40,13,0,0,0,0,0,0,0,360,0,5.97,38,1975-03-21,18,10,4,3,0
1975,APR,56.5,47.3,51.9,67,20,43,06,0,0,0,0,0,0,0,386,0,1.30,67,1975-04-04,8,4,1,0,0
1975,MAY,64.2,50.1,57.2,93,29,45,04,0,1,0,0,0,0,0,257,23,0.01,01,1975-05-03,1,0,0,0,0
1975,JUN,61.6,52.2,56.9,70,27,50,23,0,0,0,0,0,0,0,238,0,0.03,03,1975-06-24,1,0,0,0,0
1975,JUL,64.5,53.2,58.8,81,25,50,10,0,0,0,0,0,0,0,185,4,0.21,21,1975-07-15,1,1,0,0,0
1975,AUG,65.0,53.9,59.5,79,08,51,14,0,0,0,0,0,0,0,170,8,0.02,02,1975-08-18,1,0,0,0,0
1975,SEP,65.0,53.9,59.4,89,24,51,26,0,0,0,0,0,0,0,177,15,T,T,1975-09-10,0,0,0,0,0
1975,OCT,66.0,53.3,59.6,82,20,51,29,0,0,0,0,0,0,0,164,5,2.73,09,1975-10-09,4,4,1,1,2
1975,NOV,61.4,49.7,55.5,76,25,45,30,0,0,0,0,0,0,0,276,0,0.40,18,1975-11-07,3,1,0,0,2
1975,DEC,59.2,47.6,53.4,70,28,43,15,0,0,0,0,0,0,0,352,0,0.58,38,1975-12-22,3,2,0,0,0
1975,ANNUAL,61.4,50.3,55.82,93,,39,,0,1,0,0,0,0,0,3313,55,18.40,,1.38,64,38,10,5,4

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1976,JAN,60.3,46.4,53.3,73,31,41,02,0,0,0,0,0,0,0,353,0,0.33,31,1976-01-09,2,1,0,0,0
1976,FEB,58.0,47.6,52.8,71,02,36,05,0,0,0,0,0,0,0,344,0,1.96,90,1976-02-29,11,6,1,0,0
1976,MAR,58.5,46.5,52.5,76,16,40,02,0,0,0,0,0,0,0,378,0,1.04,73,1976-03-02,5,2,1,0,0
1976,APR,60.0,48.2,54.1,69,30,43,01,0,0,0,0,0,0,0,321,0,0.75,37,1976-04-07,7,2,0,0,0
1976,MAY,62.3,50.2,56.0,80,13,48,19,1,0,0,0,0,0,0,262,2,0.01,01,1976-05-30,1,0,0,0,0
1976,JUN,68.7,53.7,60.7,95,24,49,08,0,3,0,1,0,0,0,179,64,0.02,01,1976-06-11,2,0,0,0,0
1976,JUL,64.2,54.1,59.2,71,22,53,28,0,0,0,0,0,0,0,173,0,0.00,00,1976-07-31,0,0,0,0,0
1976,AUG,68.2,56.8,62.5,79,20,52,12,0,0,0,0,0,0,0,86,15,0.80,36,1976-08-15,6,2,0,0,0
1976,SEP,67.8,56.5,62.1,93,08,52,24,0,2,0,0,0,0,0,114,37,0.45,34,1976-09-28,3,1,0,0,0
1976,OCT,70.1,55.4,62.7,91,12,50,28,0,2,0,0,0,0,0,102,41,0.43,43,1976-10-01,1,1,0,0,0
1976,NOV,66.4,54.3,60.3,79,03,47,29,0,0,0,0,0,0,0,152,15,1.18,54,1976-11-11,4,3,2,0,0
1976,DEC,60.7,48.4,54.5,69,05,44,27,0,0,0,0,0,0,0,315,0,2.53,17,1976-12-30,2,2,1,1,0
1976,ANNUAL,63.8,51.5,57.59,95,,36,,1,7,0,1,0,0,0,2779,174,9.50,,2.17,44,20,5,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1977,JAN,54.6,45.1,49.9,66,23,40,18,0,0,0,0,0,0,0,463,0,1.85,26,1977-01-02,4,4,1,1,0
1977,FEB,63.0,49.2,56.1,77,14,44,02,0,0,0,0,0,0,0,242,0,0.93,37,1977-02-21,5,4,0,0,0
1977,MAR,58.9,47.5,53.2,72,21,44,16,0,0,0,0,0,0,0,359,0,2.31,62,1977-03-15,7,4,1,1,0
1977,APR,63.2,49.0,56.1,74,19,44,21,0,0,0,0,0,0,0,261,0,0.05,04,1977-04-25,2,0,0,0,0
1977,MAY,60.0,50.6,55.3,73,30,47,06,0,0,0,0,0,0,0,294,0,0.55,19,1977-05-08,7,2,0,0,0
1977,JUN,62.0,52.1,57.0,76,21,49,02,0,0,0,0,0,0,0,233,1,T,T,1977-06-17,0,0,0,0,0
1977,JUL,64.9,53.1,59.0,85,30,50,16,0,0,0,0,0,0,0,197,18,0.00,00,1977-07-31,0,0,0,0,0
1977,AUG,66.7,56.4,61.5,83,29,54,21,0,0,0,0,0,0,0,116,17,T,T,1977-08-25,0,0,0,0,0
1977,SEP,67.5,56.4,61.9,77,04,53,09,0,0,0,0,0,0,0,93,8,0.96,83,1977-09-19,5,1,1,0,0
1977,OCT,66.9,54.2,60.5,80,13,52,31,0,0,0,0,0,0,0,139,8,0.16,15,1977-10-29,2,1,0,0,0
1977,NOV,65.0,52.1,58.5,73,17,44,19,0,0,0,0,0,0,0,187,0,2.22,83,1977-11-21,3,2,1,1,0
1977,DEC,59.0,50.8,54.9,64,23,45,19,0,0,0,0,0,0,0,304,0,3.33,95,1977-12-17,15,8,2,0,0
1977,ANNUAL,62.6,51.4,56.99,85,,40,,0,0,0,0,0,0,0,2888,52,12.36,,1.83,50,26,6,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1978,JAN,58.8,51.1,55.0,64,10,45,30,0,0,0,0,0,0,0,304,0,6.94,00,1978-01-14,15,12,7,1,0
1978,FEB,59.8,50.6,55.2,70,22,47,11,0,0,0,0,0,0,0,269,0,4.14,95,1978-02-12,11,6,5,0,0
1978,MAR,64.0,53.9,59.0,77,18,50,13,0,0,0,0,0,0,0,188,8,5.90,77,1978-03-08,12,8,5,2,0
1978,APR,61.4,51.2,56.3,78,09,46,07,0,0,0,0,0,0,0,254,2,4.21,15,1978-04-15,13,9,4,1,0
1978,MAY,68.8,52.6,60.7,91,30,49,24,0,1,0,0,0,0,0,154,30,0.00,00,1978-05-31,0,0,0,0,0
1978,JUN,64.6,53.1,58.9,72,16,50,06,0,0,0,0,0,0,0,177,0,0.00,00,1978-06-30,0,0,0,0,0
1978,JUL,64.1,52.7,58.4,74,17,50,21,0,0,0,0,0,0,0,196,0,0.00,00,1978-07-31,0,0,0,0,0
1978,AUG,66.4,54.7,60.6,81,06,50,03,0,0,0,0,0,0,0,137,6,0.00,00,1978-08-31,0,0,0,0,0
1978,SEP,73.6,57.4,65.5,92,24,53,30,0,4,0,0,0,0,0,43,65,0.19,11,1978-09-09,2,1,0,0,0
1978,OCT,69.1,54.7,61.9,92,13,50,30,0,2,0,0,0,0,0,138,46,0.00,00,1978-10-31,0,0,0,0,0
1978,NOV,61.7,50.1,55.9,78,08,45,14,0,0,0,0,0,0,0,268,3,1.67,64,1978-11-22,6,4,1,0,0
1978,DEC,54.6,44.5,49.6,64,03,38,30,0,0,0,0,0,0,0,471,0,0.91,16,1978-12-01,1,1,0,0,3
1978,ANNUAL,63.9,52.2,58.08,92,,38,,0,7,0,0,0,0,0,2599,160,23.96,,1.77,60,41,22,4,3

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1979,JAN,55.2,46.7,50.9,60,11,42,31,0,0,0,0,0,0,0,431,0,7.45,67,1979-01-15,13,9,4,4,0
1979,FEB,57.8,48.0,52.9,65,09,43,03,0,0,0,0,0,0,0,332,0,5.58,05,1979-02-13,10,9,3,1,2
1979,MAR,60.7,50.6,55.7,76,08,46,01,0,0,0,0,0,0,0,281,0,1.95,58,1979-03-26,11,7,1,0,0
1979,APR,61.7,51.2,56.4,72,25,47,19,0,0,0,0,0,0,0,250,0,0.85,36,1979-04-26,8,3,0,0,0
1979,MAY,65.4,52.9,59.1,81,12,49,14,0,0,0,0,0,0,0,185,11,0.12,06,1979-05-07,3,0,0,0,0
1979,JUN,64.9,52.3,58.6,87,08,50,27,0,0,0,0,0,0,0,197,13,0.00,00,1979-06-30,0,0,0,0,0
1979,JUL,65.8,54.6,60.2,82,12,52,18,0,0,0,0,0,0,0,151,10,0.07,07,1979-07-21,1,0,0,0,0
1979,AUG,65.9,55.6,60.8,76,31,52,06,0,0,0,0,0,0,0,125,3,T,T,1979-08-28,0,0,0,0,0
1979,SEP,73.5,59.1,66.3,98,11,55,30,0,2,0,0,0,0,0,23,72,0.02,02,1979-09-25,1,0,0,0,0
1979,OCT,68.8,57.5,63.2,80,03,54,31,0,0,0,0,0,0,0,64,16,1.94,33,1979-10-25,6,2,1,1,0
1979,NOV,62.5,52.8,57.6,70,13,47,21,0,0,0,0,0,0,0,213,0,3.69,62,1979-11-03,10,7,2,1,0
1979,DEC,60.1,50.6,55.3,73,06,45,28,0,0,0,0,0,0,0,293,0,4.12,28,1979-12-24,8,6,2,1,0
1979,ANNUAL,63.5,52.7,58.12,98,,42,,0,2,0,0,0,0,0,2545,125,25.79,,2.28,71,43,13,8,2

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1980,JAN,57.1,48.8,53.0,66,23,41,29,0,0,0,0,0,0,0,366,0,4.63,92,1980-01-11,11,8,2,2,0
1980,FEB,62.1,52.2,57.2,69,26,48,12,0,0,0,0,0,0,0,221,0,6.79,63,1980-02-19,13,9,5,2,2
1980,MAR,61.6,50.3,55.9,70,29,47,16,0,0,0,0,0,0,0,275,0,1.73,61,1980-03-05,8,4,1,0,0
1980,APR,62.8,51.0,56.9,80,12,48,21,0,0,0,0,0,0,0,240,5,1.29,88,1980-04-05,7,3,1,0,0
1980,MAY,60.0,50.7,55.4,68,19,48,26,0,0,0,0,0,0,0,291,0,0.27,26,1980-05-09,2,1,0,0,0
1980,JUN,63.6,52.2,57.9,86,27,50,21,0,0,0,0,0,0,0,218,12,0.02,02,1980-06-04,1,0,0,0,0
1980,JUL,64.9,54.1,59.5,75,31,51,01,0,0,0,0,0,0,0,165,2,0.05,05,1980-07-02,1,0,0,0,0
1980,AUG,62.2,53.7,58.0,76,01,50,14,0,0,0,0,0,0,0,212,3,0.00,00,1980-08-31,0,0,0,0,0
1980,SEP,67.6,55.0,61.3,91,30,53,04,0,1,0,0,0,0,0,132,29,0.00,00,1980-09-30,0,0,0,0,0
1980,OCT,69.7,54.2,62.0,97,01,49,20,0,2,0,0,0,0,0,128,43,0.06,04,1980-10-12,2,0,0,0,0
1980,NOV,64.7,51.8,58.2,77,04,49,25,0,0,0,0,0,0,0,201,3,0.29,25,1980-11-22,5,1,0,0,0
1980,DEC,58.6,48.2,53.4,71,15,44,31,0,0,0,0,0,0,0,350,0,2.09,12,1980-12-03,4,3,2,1,0
1980,ANNUAL,62.9,51.8,57.37,97,,41,,0,3,0,0,0,0,0,2799,97,17.22,,1.92,54,29,11,5,2

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1981,JAN,56.9,47.8,52.4,66,15,42,10,0,0,0,0,0,0,0,384,0,4.97,75,1981-01-27,12,9,3,1,0
1981,FEB,62.0,50.1,56.0,74,18,45,25,0,0,0,0,0,0,0,243,0,2.09,49,1981-02-28,10,7,0,0,0
1981,MAR,60.0,49.8,54.9,68,28,46,05,0,0,0,0,0,0,0,304,0,4.73,25,1981-03-15,12,7,5,1,0
1981,APR,62.3,49.3,55.8,89,29,46,14,0,0,0,0,0,0,0,284,13,0.19,08,1981-04-19,4,0,0,0,0
1981,MAY,62.9,50.6,56.8,79,11,48,10,0,0,0,0,0,0,0,248,1,0.16,15,1981-05-18,2,1,0,0,0
1981,JUN,69.5,54.9,62.2,88,15,51,28,0,0,0,0,0,0,0,121,44,0.00,00,1981-06-30,0,0,0,0,0
1981,JUL,63.7,51.9,57.8,83,14,50,21,0,0,0,0,0,0,0,220,6,T,T,1981-07-05,0,0,0,0,0
1981,AUG,64.8,53.6,59.2,79,27,50,07,0,0,0,0,0,0,0,175,3,0.00,00,1981-08-31,0,0,0,0,0
1981,SEP,66.5,54.3,60.4,78,30,51,01,0,0,0,0,0,0,0,136,3,0.03,03,1981-09-25,1,0,0,0,0
1981,OCT,65.5,53.1,59.3,80,01,50,24,0,0,0,0,0,0,0,174,5,2.00,85,1981-10-28,6,5,1,0,0
1981,NOV,63.3,53.3,58.3,77,01,47,29,0,0,0,0,0,0,0,196,2,5.30,96,1981-11-13,11,10,3,2,0
1981,DEC,57.9,50.1,54.0,62,19,46,28,0,0,0,0,0,0,0,334,0,5.11,87,1981-12-29,12,6,3,2,0
1981,ANNUAL,62.9,51.6,57.24,89,,42,,0,0,0,0,0,0,0,2819,77,24.58,,1.96,70,45,15,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1982,JAN,53.4,43.5,48.4,62,31,40,17,0,0,0,0,0,0,0,506,0,9.78,90,1982-01-04,10,10,5,2,0
1982,FEB,60.4,49.6,55.0,72,20,44,10,0,0,0,0,0,0,0,273,0,3.78,64,1982-02-15,6,4,3,2,0
1982,MAR,57.8,47.7,52.8,67,23,43,31,0,0,0,0,0,0,0,369,0,7.73,57,1982-03-31,16,12,5,1,0
1982,APR,61.6,49.6,55.6,78,21,43,01,0,0,0,0,0,0,0,278,7,3.03,27,1982-04-10,9,5,2,1,0
1982,MAY,61.9,49.6,55.8,79,23,47,10,0,0,0,0,0,0,0,281,1,0.00,00,1982-05-31,0,0,0,0,0
1982,JUN,60.7,51.8,56.3,72,26,49,09,0,0,0,0,0,0,0,253,0,0.06,04,1982-06-29,2,0,0,0,0
1982,JUL,63.3,52.5,57.9,74,12,50,30,0,0,0,0,0,0,0,210,0,0.00,00,1982-07-31,0,0,0,0,0
1982,AUG,66.4,53.8,60.1,87,06,51,22,0,0,0,0,0,0,0,151,8,0.00,00,1982-08-31,0,0,0,0,0
1982,SEP,69.9,55.3,62.6,81,11,51,01,0,0,0,0,0,0,0,82,16,0.72,23,1982-09-24,6,3,0,0,0
1982,OCT,70.5,55.1,62.8,83,10,50,13,0,0,0,0,0,0,0,90,27,2.79,12,1982-10-25,7,4,2,1,0
1982,NOV,59.2,49.6,54.4,70,05,42,16,0,0,0,0,0,0,0,311,0,5.62,88,1982-11-18,13,9,4,1,0
1982,DEC,57.0,47.4,52.2,65,08,42,31,0,0,0,0,0,0,0,391,0,2.22,91,1982-12-22,8,3,2,0,0
1982,ANNUAL,61.8,50.5,56.15,87,,40,,0,0,0,0,0,0,0,3195,59,35.73,,3.90,77,50,23,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1983,JAN,54.3,44.5,49.4,66,09,39,02,0,0,0,0,0,0,0,478,0,5.77,34,1983-01-18,12,8,4,2,0
1983,FEB,59.5,49.7,54.6,68,17,46,01,0,0,0,0,0,0,0,283,0,8.06,77,1983-02-25,18,13,6,2,0
1983,MAR,59.8,50.8,55.3,69,08,47,24,0,0,0,0,0,0,0,296,0,9.04,38,1983-03-12,22,18,6,1,0
1983,APR,62.5,51.1,56.8,72,19,46,12,0,0,0,0,0,0,0,238,0,3.48,07,1983-04-23,12,7,3,1,0
1983,MAY,67.2,52.2,59.7,89,19,48,10,0,0,0,0,0,0,0,174,16,0.47,37,1983-05-05,2,2,0,0,0
1983,JUN,69.9,53.7,61.8,88,06,51,24,0,0,0,0,0,0,0,112,21,0.00,00,1983-06-30,0,0,0,0,0
1983,JUL,71.4,55.4,63.4,92,11,53,16,0,1,0,0,0,0,0,83,41,0.01,01,1983-07-01,1,0,0,0,0
1983,AUG,73.5,57.6,65.6,85,15,54,14,1,0,0,0,0,0,0,14,40,0.06,04,1983-08-18,2,0,0,0,0
1983,SEP,76.4,57.7,67.1,98,12,54,28,0,3,0,0,0,0,0,30,101,0.68,63,1983-09-30,2,1,1,0,0
1983,OCT,72.6,55.4,64.0,85,04,50,19,0,0,0,0,0,0,0,52,27,0.26,13,1983-10-30,3,2,0,0,0
1983,NOV,61.7,50.5,56.1,71,03,41,21,0,0,0,0,0,0,0,257,0,8.20,14,1983-11-24,15,13,9,2,0
1983,DEC,56.8,48.8,52.8,62,14,42,23,0,0,0,0,0,0,0,369,0,7.72,38,1983-12-24,18,11,4,1,0
1983,ANNUAL,65.5,52.3,58.88,98,,39,,1,4,0,0,0,0,0,2386,246,43.75,,2.38,107,75,33,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1984,JAN,58.3,44.9,51.6,72,28,40,14,0,0,0,0,0,0,0,408,0,0.50,26,1984-01-15,3,2,0,0,0
1984,FEB,59.3,45.8,52.6,71,03,41,14,0,0,0,0,0,0,0,354,0,2.34,79,1984-02-15,12,5,2,0,0
1984,MAR,64.7,48.6,56.7,77,19,46,31,0,0,0,0,0,0,0,251,0,1.32,55,1984-03-13,7,4,1,0,0
1984,APR,61.6,46.8,54.2,87,14,43,01,0,0,0,0,0,0,0,321,5,0.92,44,1984-04-18,4,2,0,0,0
1984,MAY,68.2,50.8,59.4,83,28,46,06,1,0,0,0,0,0,0,172,11,0.16,16,1984-05-01,1,1,0,0,0
1984,JUN,67.9,51.4,59.6,82,22,50,25,0,0,0,0,0,0,0,159,5,0.30,29,1984-06-06,2,1,0,0,0
1984,JUL,72.1,55.6,63.9,92,01,52,30,0,1,0,0,0,0,0,70,42,0.00,00,1984-07-31,0,0,0,0,0
1984,AUG,70.2,55.3,62.7,92,07,52,03,0,1,0,0,0,0,0,84,20,0.24,24,1984-08-30,1,1,0,0,0
1984,SEP,81.2,57.5,69.3,100,08,52,24,0,7,0,0,0,0,0,19,158,0.10,07,1984-09-19,2,0,0,0,0
1984,OCT,69.2,53.8,61.5,82,07,47,27,0,0,0,0,0,0,0,117,14,2.94,73,1984-10-16,7,4,1,1,0
1984,NOV,61.5,50.4,55.9,72,04,43,26,0,0,0,0,0,0,0,263,0,7.45,47,1984-11-12,17,15,5,2,0
1984,DEC,56.4,45.3,50.8,66,07,38,25,0,0,0,0,0,0,0,430,0,2.10,48,1984-12-15,9,6,0,0,0
1984,ANNUAL,65.9,50.5,58.20,100,,38,,1,9,0,0,0,0,0,2648,255,18.37,,1.73,65,41,9,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1985,JAN,56.3,43.6,50.0,65,17,40,15,0,0,0,0,0,0,0,459,0,0.59,33,1985-01-07,4,2,0,0,0
1985,FEB,64.5,47.4,56.0,80,23,41,10,0,0,0,0,0,0,0,254,7,1.98,16,1985-02-08,4,2,2,1,0
1985,MAR,59.8,46.5,53.2,76,31,42,06,0,0,0,0,0,0,0,359,0,3.94,10,1985-03-26,13,8,3,1,0
1985,APR,68.4,51.2,59.8,88,13,48,19,0,0,0,0,0,0,0,173,24,0.27,14,1985-04-20,2,2,0,0,0
1985,MAY,64.8,51.3,58.0,80,15,47,12,0,0,0,0,0,0,0,209,2,0.09,05,1985-05-27,4,0,0,0,0
1985,JUN,71.9,55.8,63.8,88,10,53,03,0,0,0,0,0,0,0,57,28,0.31,27,1985-06-02,2,1,0,0,0
1985,JUL,70.8,56.4,63.5,90,09,53,18,1,1,0,0,0,0,0,71,34,0.00,00,1985-07-31,0,0,0,0,0
1985,AUG,70.7,57.4,64.1,84,31,55,29,0,0,0,0,0,0,0,49,27,0.00,00,1985-08-31,0,0,0,0,0
1985,SEP,70.6,57.6,64.1,84,22,55,22,0,0,0,0,0,0,0,35,16,0.38,23,1985-09-09,4,2,0,0,0
1985,OCT,71.3,55.0,63.1,97,03,50,31,0,1,0,0,0,0,0,99,49,0.80,73,1985-10-20,4,1,1,0,0
1985,NOV,61.0,48.9,55.0,80,06,41,13,0,0,0,0,0,0,0,302,8,4.83,54,1985-11-24,10,8,3,1,0
1985,DEC,57.4,45.1,51.2,66,17,39,27,0,0,0,0,0,0,0,419,0,2.47,72,1985-12-01,9,7,1,0,0
1985,ANNUAL,65.6,51.4,58.46,97,,39,,1,2,0,0,0,0,0,2486,195,15.66,,2.54,56,33,10,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1986,JAN,61.7,51.5,56.6,70,26,44,10,0,0,0,0,0,0,0,254,0,4.77,85,1986-01-15,12,10,5,0,0
1986,FEB,64.7,53.1,58.9,81,26,44,08,0,0,0,0,0,0,0,172,7,8.29,78,1986-02-14,14,10,6,3,0
1986,MAR,67.8,53.0,60.4,81,28,45,14,0,0,0,0,0,0,0,146,10,6.25,36,1986-03-15,9,8,5,3,0
1986,APR,66.0,51.1,58.5,84,20,46,13,0,0,0,0,0,0,0,196,8,0.76,27,1986-04-06,5,3,0,0,0
1986,MAY,67.5,52.5,60.0,82,17,48,07,0,0,0,0,0,0,0,154,6,0.13,09,1986-05-03,4,0,0,0,0
1986,JUN,70.0,56.4,63.2,91,09,55,30,0,1,0,0,0,0,0,67,22,0.00,00,1986-06-30,0,0,0,0,0
1986,JUL,70.0,55.5,62.8,85,30,54,30,0,0,0,0,0,0,0,78,17,0.03,03,1986-07-23,1,0,0,0,0
1986,AUG,68.1,55.7,61.9,75,18,53,23,0,0,0,0,0,0,0,93,1,0.01,01,1986-08-16,1,0,0,0,0
1986,SEP,69.0,56.5,62.8,80,10,53,28,0,0,0,0,0,0,0,63,4,1.32,59,1986-09-24,6,5,1,0,0
1986,OCT,71.9,55.3,63.6,86,04,51,15,0,0,0,0,0,0,0,84,49,0.11,04,1986-10-29,5,0,0,0,0
1986,NOV,68.9,51.5,60.2,83,04,44,30,0,0,0,0,0,0,0,152,12,0.20,07,1986-11-20,4,0,0,0,0
1986,DEC,58.3,46.6,52.5,67,07,43,12,0,0,0,0,0,0,0,383,0,1.64,45,1986-12-18,8,5,0,0,0
1986,ANNUAL,67.0,53.2,60.11,91,,43,,0,1,0,0,0,0,0,1842,136,23.51,,1.78,69,41,17,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1987,JAN,57.9,45.7,51.8,68,19,40,12,0,0,0,0,0,0,0,399,0,4.26,13,1987-01-03,12,10,4,1,0
1987,FEB,63.8,49.0,56.4,73,08,41,24,0,0,0,0,0,0,0,233,0,3.77,41,1987-02-12,9,4,3,1,0
1987,MAR,64.6,49.6,57.1,81,30,44,22,0,0,0,0,0,0,0,243,5,2.31,90,1987-03-05,13,5,1,0,0
1987,APR,70.2,50.7,60.4,90,21,48,18,0,1,0,0,0,0,0,140,12,0.14,06,1987-04-30,3,0,0,0,0
1987,MAY,69.4,52.7,61.1,93,05,48,26,0,2,0,0,0,0,0,154,38,0.06,03,1987-05-31,2,0,0,0,0
1987,JUN,68.0,52.9,60.5,92,02,50,13,0,1,0,0,0,0,0,147,19,0.01,01,1987-06-30,1,0,0,0,0
1987,JUL,68.7,54.3,61.5,83,31,50,17,0,0,0,0,0,0,0,106,5,0.00,00,1987-07-31,0,0,0,0,0
1987,AUG,70.7,56.2,63.5,88,01,50,05,0,0,0,0,0,0,0,52,14,0.00,00,1987-08-31,0,0,0,0,0
1987,SEP,71.8,55.8,63.8,86,16,52,20,0,0,0,0,0,0,0,50,22,0.00,00,1987-09-30,0,0,0,0,0
1987,OCT,73.6,56.5,65.0,102,05,52,15,0,3,0,0,0,0,0,60,68,1.07,78,1987-10-27,4,2,1,0,0
1987,NOV,65.7,51.8,58.7,73,04,45,27,0,0,0,0,0,0,0,179,0,3.09,86,1987-11-17,7,4,4,0,0
1987,DEC,57.1,47.4,52.2,67,03,40,31,0,0,0,0,0,0,0,387,0,5.09,12,1987-12-08,16,12,6,1,0
1987,ANNUAL,66.8,51.9,59.34,102,,40,,0,7,0,0,0,0,0,2150,183,19.80,,1.41,67,37,19,3,0

