Monthly Climate Data Summaries ( por - por )

Station:,SALEM AP (MCNARY FIELD),State:,OR,ID:,24232
Latitude:,44.905 degreeN,Longitude:,123.0011 degreeW,Elevation:,205.0 feet
Station period of record:,maxt: 01/01/1893-10/23/2019; mint: 01/01/1893-10/23/2019; avgt: 01/01/1893-10/23/2019; hdd: 01/01/1893-10/23/2019; cdd: 01/01/1893-10/23/2019; pcpn: 01/01/1893-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1947,NOV,54.0,39.3,46.7,66,25,25,22,0,0,0,0,5,0,0,542,0,3.42,58,1947-11-13,22,11,1,0,0
1947,DEC,48.7,35.4,42.1,59,24,27,05,0,0,0,0,10,0,0,704,0,4.11,71,1947-12-18,22,11,2,0,0
1947,ANNUAL,64.2,43.0,53.59,93,,16,,0,6,1,0,52,0,0,4241,160,39.53,,2.07,163,99,23,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1948,JAN,48.2,30.8,39.5,57,23,20,28,0,0,0,0,18,0,0,782,0,6.73,42,1948-01-06,12,9,4,2,0
1948,FEB,48.5,32.8,40.6,64,17,19,03,0,0,0,0,13,0,0,698,0,6.35,14,1948-02-21,19,14,5,1,0
1948,MAR,52.6,35.4,44.0,69,28,27,23,0,0,0,0,6,0,0,642,0,5.01,67,1948-03-21,20,12,1,1,0
1948,APR,56.1,39.0,47.5,68,14,28,27,0,0,0,0,2,0,0,515,0,3.85,41,1948-04-05,22,15,0,0,0
1948,MAY,65.0,45.4,55.2,83,24,37,01,0,0,0,0,0,0,0,297,2,4.15,26,1948-05-03,14,10,1,1,0
1948,JUN,77.5,52.5,65.0,95,28,44,24,0,5,0,0,0,0,0,64,71,0.38,16,1948-06-20,4,2,0,0,0
1948,JUL,79.6,51.3,65.5,93,16,40,01,0,4,0,0,0,0,0,45,67,0.60,32,1948-07-06,6,3,0,0,0
1948,AUG,77.4,52.5,65.0,88,01,44,05,0,0,0,0,0,0,0,29,38,0.52,35,1948-08-14,7,1,0,0,0
1948,SEP,75.6,46.3,61.0,98,09,35,29,0,4,0,0,0,0,0,162,48,2.60,72,1948-09-26,8,6,2,0,0
1948,OCT,62.6,40.8,51.7,77,01,29,27,0,0,0,0,2,0,0,404,0,2.26,16,1948-10-10,11,8,1,1,0
1948,NOV,50.1,36.2,43.1,58,22,25,08,0,0,0,0,6,0,0,647,0,7.56,41,1948-11-01,21,15,5,1,0
1948,DEC,43.6,31.4,37.5,53,11,19,27,0,0,0,0,17,0,0,845,0,9.14,34,1948-12-10,21,15,8,3,0
1948,ANNUAL,61.4,41.2,51.33,98,,19,,0,13,0,0,64,0,0,5130,226,49.15,,2.42,165,110,27,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1949,JAN,37.8,21.2,29.5,48,15,11,13,0,0,3,0,31,0,0,1094,0,0.57,27,1949-01-01,9,2,0,0,0
1949,FEB,47.9,33.5,40.7,64,27,21,13,0,0,0,0,12,0,0,671,0,12.31,95,1949-02-17,20,17,6,5,0
1949,MAR,55.2,38.3,46.7,65,16,29,31,0,0,0,0,3,0,0,555,0,3.06,45,1949-03-19,23,12,0,0,0
1949,APR,64.8,40.7,52.8,80,14,31,03,0,0,0,0,3,0,0,360,0,1.00,32,1949-04-30,9,5,0,0,0
1949,MAY,71.2,46.6,58.9,88,12,34,04,0,0,0,0,0,0,0,196,13,2.23,30,1949-05-01,10,6,1,1,0
1949,JUN,76.7,47.6,62.1,92,05,40,30,0,1,0,0,0,0,0,105,25,0.97,51,1949-06-19,7,4,1,0,0
1949,JUL,80.7,51.3,66.0,96,14,43,04,0,6,0,0,0,0,0,32,72,0.26,18,1949-07-19,3,1,0,0,0
1949,AUG,79.7,52.8,66.2,95,01,45,14,0,3,0,0,0,0,0,24,69,0.38,18,1949-08-07,3,2,0,0,0
1949,SEP,77.3,49.3,63.3,96,03,39,20,0,3,0,0,0,0,0,89,46,1.37,60,1949-09-09,8,3,1,0,0
1949,OCT,59.4,38.0,48.7,72,30,28,20,0,0,0,0,6,0,0,495,0,2.31,48,1949-10-28,14,8,0,0,0
1949,NOV,57.1,41.2,49.1,68,02,32,20,0,0,0,0,2,0,0,467,0,5.86,57,1949-11-23,19,11,4,2,0
1949,DEC,46.1,34.2,40.2,55,28,24,19,0,0,0,0,13,0,0,763,0,5.45,84,1949-12-17,18,14,4,0,0
1949,ANNUAL,62.9,41.2,52.06,96,,11,,0,13,3,0,70,0,0,4851,225,35.77,,2.95,143,85,17,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1950,JAN,36.0,23.3,29.6,55,21,-10,31,0,0,9,0,25,0,2,1089,0,11.70,30,1950-01-06,30,19,8,2,0
1950,FEB,48.8,33.8,41.3,63,25,-4,03,0,0,3,0,6,0,3,657,0,6.22,24,1950-02-24,18,16,3,1,0
1950,MAR,52.1,37.5,44.8,65,31,26,07,0,0,0,0,10,0,0,618,0,4.86,06,1950-03-16,23,14,1,1,0
1950,APR,59.3,37.5,48.4,78,19,29,04,0,0,0,0,5,0,0,492,0,1.88,55,1950-04-12,17,6,1,0,0
1950,MAY,68.7,41.6,55.2,86,25,36,15,0,0,0,0,0,0,0,296,0,1.21,30,1950-05-01,7,5,0,0,0
1950,JUN,73.7,50.6,62.2,94,03,41,25,0,1,0,0,0,0,0,113,37,2.80,60,1950-06-10,12,5,1,1,0
1950,JUL,83.5,51.1,67.3,94,12,43,11,0,4,0,0,0,0,0,14,94,0.18,11,1950-07-28,4,1,0,0,0
1950,AUG,85.4,52.1,68.7,98,17,44,03,0,9,0,0,0,0,0,17,138,0.35,20,1950-08-22,2,2,0,0,0
1950,SEP,77.6,45.9,61.7,94,02,34,29,0,4,0,0,0,0,0,126,36,0.84,55,1950-09-24,3,2,1,0,0
1950,OCT,58.5,45.3,51.9,77,07,31,01,0,0,0,0,1,0,0,403,2,10.74,23,1950-10-28,21,20,9,3,0
1950,NOV,54.0,39.5,46.8,64,02,27,13,0,0,0,0,7,0,0,542,0,9.67,74,1950-11-15,20,12,7,3,0
1950,DEC,52.6,42.2,47.4,64,23,35,10,0,0,0,0,0,0,0,537,0,6.10,79,1950-12-06,23,15,4,0,0
1950,ANNUAL,62.6,41.7,52.16,98,,-10,,0,18,12,0,54,0,5,4904,307,56.55,,2.74,180,117,35,11,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1951,JAN,45.0,34.6,39.8,57,24,16,30,0,0,1,0,7,0,0,774,0,9.49,47,1951-01-02,22,15,7,3,0
1951,FEB,50.8,35.4,43.1,66,09,23,27,0,0,0,0,10,0,0,606,0,5.43,98,1951-02-10,18,11,5,0,0
1951,MAR,49.6,32.3,40.9,63,19,25,07,0,0,0,0,16,0,0,740,0,4.02,91,1951-03-08,19,9,1,0,0
1951,APR,68.1,36.9,52.5,84,12,26,21,0,0,0,0,5,0,0,366,0,0.98,50,1951-04-27,4,2,1,0,0
1951,MAY,68.7,43.0,55.8,85,22,34,02,0,0,0,0,0,0,0,281,3,2.49,81,1951-05-06,12,8,2,0,0
1951,JUN,81.1,46.9,64.0,99,29,38,01,0,5,0,0,0,0,0,85,62,0.01,01,1951-06-12,1,0,0,0,0
1951,JUL,82.6,50.8,66.7,99,11,45,26,0,4,0,0,0,0,0,20,81,0.17,17,1951-07-05,1,1,0,0,0
1951,AUG,80.9,48.5,64.7,98,20,43,25,0,4,0,0,0,0,0,52,53,0.65,51,1951-08-28,2,2,1,0,0
1951,SEP,78.2,47.1,62.7,96,13,36,26,0,4,0,0,0,0,0,96,34,3.22,29,1951-09-30,7,5,2,1,0
1951,OCT,62.5,43.6,53.1,80,08,31,31,0,0,0,0,2,0,0,362,0,7.29,02,1951-10-01,17,10,5,2,0
1951,NOV,52.7,37.8,45.2,64,05,27,16,0,0,0,0,6,0,0,585,0,6.99,13,1951-11-09,19,12,7,1,0
1951,DEC,43.2,31.9,37.5,55,01,20,25,0,0,0,0,15,0,0,844,0,6.73,37,1951-12-04,18,12,5,2,0
1951,ANNUAL,63.7,40.8,52.21,99,,16,,0,17,1,0,61,0,0,4811,233,47.47,,2.02,140,87,36,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1952,JAN,44.5,32.4,38.5,57,31,19,02,0,0,1,0,13,0,0,816,0,6.60,13,1952-01-31,24,14,5,1,0
1952,FEB,48.1,33.0,40.6,58,05,27,18,0,0,0,0,18,0,0,703,0,4.86,93,1952-02-01,20,10,4,0,0
1952,MAR,52.7,35.6,44.1,67,27,26,22,0,0,0,0,9,0,0,640,0,2.59,41,1952-03-24,18,8,0,0,0
1952,APR,64.4,36.4,50.4,77,23,27,20,0,0,0,0,6,0,0,431,0,1.57,42,1952-04-30,10,6,0,0,0
1952,MAY,70.1,40.8,55.4,87,27,29,04,0,0,0,0,3,0,0,295,3,0.20,08,1952-05-19,4,0,0,0,0
1952,JUN,71.2,47.4,59.3,84,08,36,01,0,0,0,0,0,0,0,168,4,2.64,72,1952-06-29,12,5,2,0,0
1952,JUL,85.0,49.6,67.3,101,08,43,06,0,10,0,0,0,0,0,24,104,T,T,1952-07-04,0,0,0,0,0
1952,AUG,81.7,50.3,66.0,102,03,42,27,0,6,0,0,0,0,0,42,80,T,T,1952-08-24,0,0,0,0,0
1952,SEP,81.3,46.3,63.8,96,21,37,10,0,6,0,0,0,0,0,87,62,0.20,20,1952-09-08,1,1,0,0,0
1952,OCT,71.8,43.0,57.4,89,01,34,26,0,0,0,0,0,0,0,232,5,0.83,38,1952-10-29,5,4,0,0,0
1952,NOV,47.9,29.3,38.6,59,06,15,28,0,0,0,0,19,0,0,785,0,1.73,50,1952-11-14,7,7,1,0,0
1952,DEC,47.4,34.6,41.0,62,12,25,25,0,0,0,0,13,0,0,736,0,8.63,09,1952-12-07,24,17,9,1,0
1952,ANNUAL,63.9,39.9,51.92,102,,15,,0,22,1,0,81,0,0,4959,258,29.85,,1.13,125,72,21,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1953,JAN,52.5,41.4,46.9,59,23,29,05,0,0,0,0,3,0,0,553,0,15.40,30,1953-01-20,25,21,12,5,0
1953,FEB,52.3,33.7,43.0,58,26,24,24,0,0,0,0,15,0,0,607,0,4.87,40,1953-02-16,13,10,4,1,0
1953,MAR,54.6,35.1,44.9,75,08,24,01,0,0,0,0,10,0,0,616,0,4.95,89,1953-03-15,17,13,3,0,0
1953,APR,60.4,37.9,49.1,74,20,28,10,0,0,0,0,5,0,0,467,0,1.58,57,1953-04-26,14,5,1,0,0
1953,MAY,64.5,43.7,54.1,87,05,33,11,0,0,0,0,0,0,0,336,5,3.76,58,1953-05-23,18,11,2,0,0
1953,JUN,68.4,46.6,57.5,81,11,39,05,0,0,0,0,0,0,0,215,1,1.34,43,1953-06-05,9,5,0,0,0
1953,JUL,81.4,47.9,64.6,94,17,42,31,0,3,0,0,0,0,0,52,48,T,T,1953-07-24,0,0,0,0,0
1953,AUG,78.8,51.9,65.3,95,11,44,01,0,5,0,0,0,0,0,44,62,1.65,48,1953-08-25,9,4,0,0,0
1953,SEP,77.7,47.3,62.5,92,04,37,25,0,2,0,0,0,0,0,94,26,1.59,00,1953-09-30,5,2,1,1,0
1953,OCT,66.2,42.1,54.2,80,05,33,21,0,0,0,0,0,0,0,329,1,3.06,09,1953-10-09,8,5,2,1,0
1953,NOV,55.2,40.0,47.6,64,12,28,02,0,0,0,0,4,0,0,514,0,6.99,65,1953-11-16,23,15,4,2,0
1953,DEC,48.8,36.2,42.5,58,19,26,22,0,0,0,0,7,0,0,691,0,7.80,88,1953-12-19,20,15,6,2,0
1953,ANNUAL,63.5,42.1,52.75,95,,24,,0,10,0,0,44,0,0,4518,143,52.99,,2.30,161,106,35,12,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1954,JAN,46.4,33.9,40.2,59,05,18,20,0,0,0,0,13,0,0,761,0,9.99,04,1954-01-27,22,18,7,2,0
1954,FEB,52.1,33.6,42.9,64,23,25,07,0,0,0,0,14,0,0,614,0,5.87,25,1954-02-12,14,9,5,2,0
1954,MAR,55.6,30.2,42.9,64,23,23,12,0,0,0,0,25,0,0,678,0,3.02,90,1954-03-08,7,5,2,0,0
1954,APR,61.2,36.5,48.8,76,16,28,29,0,0,0,0,9,0,0,478,0,2.70,90,1954-04-05,14,6,2,0,0
1954,MAY,69.6,41.5,55.6,87,17,25,01,0,0,0,0,1,0,0,287,1,1.34,39,1954-05-25,8,4,0,0,0
1954,JUN,68.0,46.0,57.0,85,29,38,18,0,0,0,0,0,0,0,232,0,2.47,80,1954-06-08,18,7,2,0,0
1954,JUL,77.1,48.3,62.7,86,31,43,28,0,0,0,0,0,0,0,74,9,0.31,15,1954-07-09,4,1,0,0,0
1954,AUG,75.3,50.8,63.1,86,01,43,09,0,0,0,0,0,0,0,65,14,0.72,32,1954-08-30,9,2,0,0,0
1954,SEP,72.6,45.4,59.0,84,25,34,30,0,0,0,0,0,0,0,174,3,1.28,72,1954-09-14,7,3,1,0,0
1954,OCT,64.3,38.3,51.3,75,31,27,26,0,0,0,0,8,0,0,415,0,3.45,16,1954-10-21,11,7,2,1,0
1954,NOV,55.7,42.3,49.0,69,01,29,30,0,0,0,0,2,0,0,472,0,5.07,76,1954-11-17,20,13,3,0,0
1954,DEC,46.7,33.5,40.1,55,17,22,19,0,0,0,0,15,0,0,767,0,6.26,91,1954-12-06,20,15,6,0,0
1954,ANNUAL,62.1,40.1,51.08,87,,18,,0,0,0,0,87,0,0,5017,27,42.48,,2.04,154,90,30,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1955,JAN,45.0,33.3,39.1,55,23,27,18,0,0,0,0,14,0,0,793,0,2.63,62,1955-01-15,16,8,1,0,0
1955,FEB,48.7,31.3,40.0,58,13,19,18,0,0,0,0,15,0,0,692,0,2.25,79,1955-02-28,12,8,2,0,0
1955,MAR,50.3,32.5,41.4,61,07,22,20,0,0,0,0,14,0,0,724,0,3.66,61,1955-03-29,17,12,2,0,0
1955,APR,54.9,35.5,45.2,73,06,27,04,0,0,0,0,9,0,0,586,0,5.18,58,1955-04-12,21,15,1,1,0
1955,MAY,65.8,40.3,53.0,79,18,33,09,0,0,0,0,0,0,0,367,2,1.18,68,1955-05-14,7,3,1,0,0
1955,JUN,73.2,46.6,59.9,98,08,37,16,0,2,0,0,0,0,0,171,26,1.09,44,1955-06-27,6,3,0,0,0
1955,JUL,75.2,49.9,62.5,91,13,42,03,0,1,0,0,0,0,0,96,26,0.86,34,1955-07-26,6,2,0,0,0
1955,AUG,81.1,47.9,64.5,95,06,42,27,0,3,0,0,0,0,0,55,48,T,T,1955-08-30,0,0,0,0,0
1955,SEP,74.5,46.3,60.4,100,04,36,21,0,3,0,0,0,0,0,172,42,2.30,92,1955-09-27,7,4,2,0,0
1955,OCT,62.6,43.8,53.2,79,13,34,06,0,0,0,0,0,0,0,358,0,7.78,44,1955-10-09,14,14,4,3,0
1955,NOV,49.6,36.4,43.0,66,27,9,15,0,0,4,0,8,0,0,652,0,6.75,22,1955-11-18,22,14,6,1,0
1955,DEC,47.7,34.5,41.1,62,21,21,31,0,0,0,0,13,0,0,731,0,12.22,86,1955-12-21,22,19,10,5,0
1955,ANNUAL,60.8,39.9,50.35,100,,9,,0,9,4,0,73,0,0,5397,144,45.90,,2.44,150,102,29,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1956,JAN,47.5,34.7,41.1,57,15,12,27,0,0,0,0,8,0,0,736,0,12.68,92,1956-01-04,27,20,8,4,0
1956,FEB,42.7,31.2,37.0,51,12,15,02,0,0,2,0,13,0,0,805,0,5.42,05,1956-02-20,19,10,3,1,0
1956,MAR,52.1,35.7,43.9,68,16,23,06,0,0,0,0,11,0,0,647,0,5.91,72,1956-03-03,20,18,1,0,0
1956,APR,64.2,38.3,51.3,82,20,29,06,0,0,0,0,4,0,0,405,0,0.64,20,1956-04-10,7,2,0,0,0
1956,MAY,71.7,45.4,58.5,95,17,35,13,0,1,0,0,0,0,0,213,23,1.61,46,1956-05-30,11,7,0,0,0
1956,JUN,70.7,46.2,58.5,86,27,38,24,0,0,0,0,0,0,0,200,9,1.20,29,1956-06-03,11,5,0,0,0
1956,JUL,84.5,51.1,67.8,106,19,42,29,0,9,0,0,0,0,0,33,129,T,T,1956-07-11,0,0,0,0,0
1956,AUG,79.9,50.4,65.2,95,21,42,30,0,4,0,0,0,0,0,47,60,0.37,18,1956-08-01,3,2,0,0,0
1956,SEP,76.7,46.7,61.7,90,05,37,02,0,1,0,0,0,0,0,102,13,0.87,54,1956-09-10,5,2,1,0,0
1956,OCT,61.4,41.9,51.6,83,06,29,28,0,0,0,0,1,0,0,407,0,6.50,00,1956-10-17,18,16,4,1,0
1956,NOV,51.4,33.3,42.4,60,23,23,30,0,0,0,0,13,0,0,670,0,1.03,60,1956-11-16,9,2,1,0,0
1956,DEC,45.9,34.2,40.0,59,11,18,06,0,0,3,0,14,0,0,765,0,2.94,37,1956-12-11,17,11,0,0,0
1956,ANNUAL,62.5,40.8,51.63,106,,12,,0,15,5,0,64,0,0,5030,234,39.17,,2.05,147,95,18,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1957,JAN,39.3,26.6,32.9,52,11,9,27,0,0,6,0,21,0,0,986,0,2.38,51,1957-01-07,15,9,1,0,0
1957,FEB,51.1,34.2,42.7,67,28,27,20,0,0,0,0,13,0,0,618,0,4.93,11,1957-02-24,16,12,3,2,0
1957,MAR,54.6,39.2,46.9,65,28,30,26,0,0,0,0,4,0,0,554,0,8.16,41,1957-03-07,24,17,7,1,0
1957,APR,63.6,40.0,51.8,88,29,29,07,0,0,0,0,2,0,0,393,3,2.02,65,1957-04-14,15,5,2,0,0
1957,MAY,69.6,47.1,58.4,87,29,38,03,0,0,0,0,0,0,0,201,3,2.77,81,1957-05-08,13,7,2,0,0
1957,JUN,74.3,49.1,61.7,84,04,42,29,0,0,0,0,0,0,0,103,11,2.10,26,1957-06-14,7,4,1,1,0
1957,JUL,79.8,49.5,64.6,90,19,43,08,0,1,0,0,0,0,0,39,34,0.18,13,1957-07-13,4,1,0,0,0
1957,AUG,78.3,49.2,63.7,89,22,43,27,0,0,0,0,0,0,0,45,12,0.27,10,1957-08-06,5,1,0,0,0
1957,SEP,81.5,49.1,65.3,95,13,38,19,0,5,0,0,0,0,0,47,59,0.96,48,1957-09-27,4,2,0,0,0
1957,OCT,63.2,43.3,53.2,72,11,34,28,0,0,0,0,0,0,0,359,0,2.98,54,1957-10-12,17,10,1,0,0
1957,NOV,53.1,32.6,42.9,60,02,25,29,0,0,0,0,19,0,0,657,0,3.31,85,1957-11-12,10,8,3,0,0
1957,DEC,49.0,37.1,43.0,59,07,24,31,0,0,0,0,3,0,0,674,0,8.87,67,1957-12-19,20,18,6,1,0
1957,ANNUAL,63.2,41.4,52.30,95,,9,,0,6,6,0,62,0,0,4676,122,38.93,,1.67,150,94,26,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1958,JAN,49.8,35.9,42.9,62,15,24,07,0,0,0,0,11,0,0,680,0,8.80,40,1958-01-29,22,16,8,2,0
1958,FEB,55.5,41.0,48.3,65,23,27,28,0,0,0,0,3,0,0,463,0,7.04,12,1958-02-24,20,15,4,3,0
1958,MAR,55.7,34.3,45.0,68,27,26,06,0,0,0,0,13,0,0,614,0,2.50,39,1958-03-07,17,8,0,0,0
1958,APR,60.8,39.6,50.2,79,30,30,05,0,0,0,0,1,0,0,436,0,3.71,80,1958-04-17,17,11,1,0,0
1958,MAY,75.0,46.9,61.0,90,21,32,13,0,1,0,0,1,0,0,142,26,1.38,31,1958-05-31,11,6,0,0,0
1958,JUN,76.1,53.8,65.0,96,22,45,28,0,5,0,0,0,0,0,68,72,2.53,77,1958-06-06,10,6,2,0,0
1958,JUL,88.4,53.9,71.2,104,27,47,23,0,13,0,0,0,0,0,0,202,T,T,1958-07-17,0,0,0,0,0
1958,AUG,87.4,53.1,70.2,99,24,48,09,0,13,0,0,0,0,0,2,172,0.03,03,1958-08-24,1,0,0,0,0
1958,SEP,76.6,48.2,62.4,99,07,37,23,0,2,0,0,0,0,0,110,39,1.00,30,1958-09-16,11,4,0,0,0
1958,OCT,68.9,41.8,55.4,89,02,33,24,0,0,0,0,0,0,0,296,5,2.23,62,1958-10-18,6,6,3,0,0
1958,NOV,53.9,39.9,46.9,65,05,23,28,0,0,0,0,8,0,0,539,0,7.18,55,1958-11-18,21,12,5,3,0
1958,DEC,51.9,39.1,45.5,64,02,26,14,0,0,0,0,5,0,0,593,0,4.71,17,1958-12-26,23,16,2,1,0
1958,ANNUAL,66.8,44.0,55.36,104,,23,,0,34,0,0,42,0,0,3943,516,41.11,,1.55,159,100,25,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1959,JAN,48.6,36.9,42.8,59,24,17,06,0,0,3,0,5,0,0,682,0,11.15,71,1959-01-08,25,16,7,5,0
1959,FEB,50.4,35.3,42.9,65,28,25,12,0,0,0,0,6,0,0,612,0,4.98,27,1959-02-13,16,10,4,2,0
1959,MAR,55.5,36.4,46.0,65,15,28,14,0,0,0,0,8,0,0,579,0,4.45,91,1959-03-25,19,11,3,0,0
1959,APR,63.1,38.4,50.8,77,21,29,06,0,0,0,0,6,0,0,417,0,1.12,21,1959-04-26,10,5,0,0,0
1959,MAY,65.8,42.2,54.0,86,31,34,03,0,0,0,0,0,0,0,333,0,2.09,49,1959-05-05,14,6,0,0,0
1959,JUN,72.9,50.2,61.6,89,19,40,15,0,0,0,0,0,0,0,119,22,1.41,44,1959-06-04,8,4,0,0,0
1959,JUL,84.8,51.1,67.9,100,19,42,28,0,13,0,0,0,0,0,33,131,0.50,43,1959-07-05,3,1,0,0,0
1959,AUG,81.5,49.4,65.4,95,07,44,13,0,4,0,0,0,0,0,31,51,0.02,02,1959-08-31,1,0,0,0,0
1959,SEP,71.9,48.4,60.1,91,02,40,29,0,1,0,0,0,0,0,147,8,2.10,56,1959-09-19,11,6,1,0,0
1959,OCT,65.5,43.2,54.3,76,03,32,29,0,0,0,0,1,0,0,320,0,1.53,26,1959-10-19,14,7,0,0,0
1959,NOV,54.4,34.1,44.2,66,23,16,14,0,0,0,0,16,0,0,615,0,2.06,56,1959-11-22,12,5,1,0,0
1959,DEC,46.6,32.6,39.6,59,18,22,06,0,0,0,0,13,0,0,782,0,3.97,04,1959-12-11,15,9,3,1,0
1959,ANNUAL,63.5,41.6,52.53,100,,16,,0,18,3,0,55,0,0,4670,212,35.38,,1.71,148,80,19,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1960,JAN,43.2,30.0,36.6,63,30,17,03,0,0,2,0,19,0,0,873,0,4.41,65,1960-01-07,21,13,3,0,0
1960,FEB,50.0,33.2,41.6,58,07,16,27,0,0,0,0,14,0,0,673,0,5.41,42,1960-02-08,18,14,2,2,0
1960,MAR,53.3,35.4,44.3,69,24,19,01,0,0,0,0,8,0,0,634,0,6.99,99,1960-03-08,19,16,5,0,0
1960,APR,60.1,39.0,49.5,74,05,29,22,0,0,0,0,4,0,0,457,0,3.50,85,1960-04-14,18,12,1,0,0
1960,MAY,62.9,42.0,52.5,75,30,31,22,0,0,0,0,1,0,0,384,0,3.59,42,1960-05-20,20,14,0,0,0
1960,JUN,75.5,45.9,60.7,89,23,39,08,0,0,0,0,0,0,0,135,13,0.47,39,1960-06-14,2,1,0,0,0
1960,JUL,86.4,48.8,67.6,101,06,39,09,0,10,0,0,0,0,0,32,118,T,T,1960-07-29,0,0,0,0,0
1960,AUG,78.9,50.6,64.8,104,08,42,20,0,3,0,0,0,0,0,59,58,0.65,33,1960-08-23,6,2,0,0,0
1960,SEP,77.6,47.2,62.4,93,10,38,21,0,4,0,0,0,0,0,106,38,0.65,17,1960-09-03,7,3,0,0,0
1960,OCT,65.7,43.9,54.8,81,01,34,09,0,0,0,0,0,0,0,309,0,2.75,85,1960-10-07,14,10,1,0,0
1960,NOV,54.4,39.3,46.9,69,05,30,28,0,0,0,0,5,0,0,538,0,9.45,57,1960-11-24,20,15,5,3,0
1960,DEC,47.0,33.1,40.1,63,12,23,09,0,0,0,0,16,0,0,765,0,3.24,97,1960-12-18,17,7,3,0,0
1960,ANNUAL,62.9,40.7,51.83,104,,16,,0,17,2,0,67,0,0,4965,227,41.11,,2.57,162,107,20,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1961,JAN,51.0,34.9,43.0,61,20,22,27,0,0,0,0,15,0,0,675,0,4.79,01,1961-01-06,18,13,4,1,0
